exercise,Participant,hand,rep_count,start_value_mean,start_value_std,peak_value_mean,peak_value_std,end_value_mean,end_value_std,num_frames_up_mean,num_frames_up_std,num_frames_down_mean,num_frames_down_std,vel_mean_down_mean,vel_mean_down_std,vel_sd_down_mean,vel_sd_down_std,acc_mean_down_mean,acc_mean_down_std,acc_sd_down_mean,acc_sd_down_std,vel_mean_up_mean,vel_mean_up_std,vel_sd_up_mean,vel_sd_up_std,acc_mean_up_mean,acc_mean_up_std,acc_sd_up_mean,acc_sd_up_std,freq num,magnitude mean,magnitude sd,DF3_freq,DF2_freq,DF1_freq,DF3_mag,DF2_mag,DF1_mag,CL,cycles num,label
raise_arms_bend_elbows,1212202001a.xlsx,right,-1.34370857,-0.58847618,-0.204047714,0.419474957,0.660853125,-0.784052678,-0.66862168,-0.392120272,1.152172172,-2.412193386,1.843788433,-5.799841037,4.253992709,5.031870984,3.43103095,-5.331052252,4.793896515,5.541944492,4.247994779,0.436549762,2.382176717,0.115736158,2.338250357,0.557289963,1.666930854,-0.010493591,1.881164677,-2.037555802,1.447174891,1.879822842,0.35081676,-0.053041161,-1.467203185,0.807745476,0.730568216,-0.507816597,1.717110231,-2.760839368,1
raise_arms_bend_elbows,1312202001a.xlsx,left,-0.252576799,-0.222701874,-0.696348091,1.076437842,-0.187238318,-0.153148248,-0.77247825,0.209905449,-0.692658897,1.089936379,0.851641606,0.330345383,-0.307663691,0.637709842,-0.113778241,0.325324688,-0.365114866,0.022441936,-0.111647728,-0.354770143,-0.703883406,-0.27445572,-0.824984489,-0.519928706,-0.64096198,-0.500827381,-0.872715231,0.67567609,-0.17041749,0.002849157,-1.050521255,-0.418610684,-0.28420742,0.629556168,1.708101904,-0.047197922,-0.090969542,0.386080439,0
raise_arms_bend_elbows,1312202001a.xlsx,right,-0.252576799,0.50599568,-0.551594194,0.471890612,0.648155581,1.669131395,1.224126177,0.018509988,1.061354268,1.188153159,1.132906129,0.421275847,-0.142637771,0.082773288,-0.071190838,0.177256798,-0.382650157,0.049132501,-0.250343438,-0.244858593,-0.156358589,-0.197529268,-0.757803663,-0.295045058,-0.421557955,-0.395741632,-0.78994281,0.67567609,-0.225838253,-0.113852253,-1.050521255,-0.418610684,-0.28420742,0.588277776,1.530694573,-0.176253042,-0.090969542,0.386080439,0
raise_arms_bend_elbows,1502202101b.xlsx,left,0.292989087,-0.708891051,-0.751417336,0.833594693,-0.459869012,-0.482458954,-0.042804645,0.771042139,-0.944919918,0.109522448,-0.073917533,0.135059569,-0.237813472,-0.524742658,-0.20718564,0.250865487,-0.286546537,-0.592839502,-0.405392471,-0.572430224,-0.910492436,-0.644570192,-1.39375872,-0.52106605,-0.62232866,-0.755295176,-1.092614375,0.165330091,-0.207292566,-0.076632008,0.190560987,-0.151538827,-0.008748606,0.253770667,0.734660945,0.08945821,-0.221703823,0.386080439,0
raise_arms_bend_elbows,1502202101b.xlsx,right,0.292989087,-0.263591683,-0.740083255,0.182553067,-0.607054468,0.146459792,0.598381236,0.466549361,-0.749715353,0.981196372,0.048557866,0.488427995,-0.413938851,-0.65419365,-0.35815678,0.281807793,-0.204216466,-0.545247653,-0.449126715,-0.545726469,-0.744633735,-0.398125227,-1.411240805,-0.520272081,-0.64714935,-0.559478929,-0.966891278,0.165330091,-0.260056565,-0.272935132,0.190560987,-0.151538827,-0.008748606,0.09794887,0.537971089,-0.191313103,-0.221703823,0.386080439,0
raise_arms_bend_elbows,1502202103a.xlsx,left,-0.252576799,-0.472834975,-0.414147932,-0.621708289,-0.157247598,-0.736908398,-0.367320757,-1.02546525,1.582284263,0.079706639,-0.963075491,0.397726065,-0.395097087,-0.017117582,-0.152734388,0.158236566,-0.345905306,-0.312712455,-0.343943061,1.02564529,1.811453668,0.916447535,1.118525518,1.440433182,1.368566426,1.004607699,1.581897123,-0.034932262,-0.071850794,-0.343021516,-0.447677583,-1.930462772,0.120156753,0.39078297,-0.657943839,-1.522030378,-0.271859743,0.386080439,1
raise_arms_bend_elbows,1502202103a.xlsx,right,-0.252576799,-1.623924454,-0.542020194,-0.786320187,0.635882834,0.52745229,2.497875635,-0.990666075,1.776723871,0.37435698,0.159890104,0.471322981,-0.291824984,-0.752294667,-0.418048255,0.232773402,-0.243310551,-0.501235757,-0.405376677,1.054491426,1.915482579,0.851088998,1.393510355,1.19719259,1.346496802,1.134812427,1.562097923,-0.034932262,-0.10040999,-0.262773345,-0.447677583,-1.930462772,0.120156753,0.582881369,-0.56100484,-1.451437322,-0.271859743,0.386080439,1
raise_arms_bend_elbows,1502202103b.xlsx,left,0.838554972,1.089464727,1.369152298,-0.45454241,0.874343212,1.45577993,1.316163702,-0.024022336,1.745701899,-1.198670501,0.332872664,-0.347217606,0.42014099,-0.098708535,0.146378679,0.208207961,-0.235708332,-0.033534232,0.117588151,-0.252589739,0.294845613,0.177504004,0.992091506,-0.557524545,-0.508527896,-0.0815177,0.650084376,0.753197001,-0.296081277,-0.636092907,-0.00830947,-0.45159162,-0.318224069,0.346337207,-0.183840906,-0.891826912,-0.072058294,0.386080439,1
raise_arms_bend_elbows,1502202103b.xlsx,right,0.292989087,-0.725256785,-0.800534994,-0.147338334,-0.476580215,-1.05847033,-1.022093649,0.999411722,0.779402058,-0.332453064,0.135498421,0.097353693,-0.199753703,-1.179382417,-0.334279057,0.36957624,-0.383308282,-0.638653804,-0.423361289,-0.651515439,-0.506833363,-0.291304797,0.644588626,-0.593493985,-0.532271773,-0.481104429,0.199514023,0.753197001,-0.620241725,-0.611156989,-0.00830947,-0.232734431,-0.518872995,0.544970638,0.123082836,-1.056295861,0.055798188,-0.007284537,1
raise_arms_bend_elbows,1502202104a.xlsx,left,2.475252628,1.318577793,2.920388569,0.084681262,0.907404884,-1.049064779,-1.086560866,0.994336843,0.57549781,-0.606641575,0.118593864,-0.049489225,-0.197046499,-0.466439871,-0.19014675,0.336965777,-0.369540389,-0.480696793,-0.371442596,-0.67241157,-0.330888122,-0.710288857,0.759524504,-0.52936098,-0.601880184,-0.588090259,0.28977515,0.475413736,-0.299896011,-0.673347779,0.07787188,0.853991678,0.462539371,-0.181033207,-1.011675465,-0.595890975,-0.380804977,1.566175367,1
raise_arms_bend_elbows,1502202104a.xlsx,right,3.020818514,3.291212383,3.77198885,-1.1529614,2.048376837,0.037984815,-0.86914444,0.473576118,1.231740311,-0.119964837,0.860552984,0.113305975,0.267866307,-0.242031103,0.667668335,0.331664456,-0.238416877,-0.172717181,0.251611972,-0.722952557,-0.339158785,-0.750717163,0.253893476,-0.450574431,-0.521841539,-0.497938534,0.143746327,0.475413736,-0.328618836,-0.971006555,0.07787188,0.853991678,0.462539371,-0.877482083,-1.663972578,-0.761294477,-0.380804977,1.566175367,1
raise_arms_bend_elbows,1502202105b.xlsx,left,0.838554972,-0.254441352,-0.513099279,0.682708792,0.406102528,-0.394718802,-0.628205416,-0.538276805,-0.066822938,2.129787053,4.667561029,0.452099858,-0.307864542,0.979343279,-0.007675594,-0.059966375,-0.043958991,0.523180716,-0.196691533,0.282650531,1.47231017,0.794170228,1.605476015,0.128464387,1.312021553,0.416233053,1.520525398,1.315223607,-0.406920838,-0.357734798,-1.066946736,-0.090430956,-0.363787506,1.312631535,0.45686191,0.582429862,-0.045582547,0.779445415,1
raise_arms_bend_elbows,1502202105b.xlsx,right,0.838554972,-0.143288688,-0.218005625,-0.29514056,0.141797929,-0.118854203,-0.657500451,0.003043688,-0.233762816,0.198190374,-0.392629911,0.379134373,-0.384947145,0.364780438,-0.047749587,0.264619813,-0.364110141,0.108922706,-0.110222268,-0.420594076,-0.619484091,-0.416834796,-0.783855412,-0.565891,-0.596700908,-0.477199133,-0.898804027,1.315223607,-0.661843418,-0.773140288,-0.456118926,-0.090430956,-0.363787506,-0.576962696,-0.35054957,0.511816599,-0.045582547,0.779445415,1
raise_arms_bend_elbows,1502202106a.xlsx,left,-0.252576799,-0.573130405,-0.684971672,-0.356913073,-0.235506521,-0.35083457,0.361880531,0.401300909,-0.966702803,1.07590541,-0.359175834,0.585149983,-0.430558045,-0.78586255,-0.33541184,0.290937188,-0.280600987,-0.717477474,-0.423495593,-0.593486424,-0.906029702,-0.685882471,-0.85368093,-0.509494397,-0.589130904,-0.713829456,-0.938277954,0.029668497,-0.206410518,-0.19612146,0.103756711,-0.335839532,-0.168277809,-0.370674355,1.247466455,-0.186166019,-0.150478307,-0.007284537,0
raise_arms_bend_elbows,1502202106a.xlsx,right,-0.252576799,-0.124802907,0.191062708,-0.000352128,-0.478093875,-0.646263347,-0.507015068,1.271280274,0.28849705,0.430480854,0.12369723,0.337814629,-0.298400883,-0.460324108,-0.309348539,0.305315768,-0.329982648,-0.261880016,-0.419539898,-0.754052094,-0.82843987,-0.713592858,-0.714473928,-0.546112968,-0.631612368,-0.630377624,-0.857867562,0.029668497,-0.042815763,-0.070070032,0.103756711,-0.335839532,-0.168277809,-0.329146549,1.246949925,0.277239921,-0.150478307,-0.007284537,0
raise_arms_bend_elbows,1502202107b.xlsx,left,-0.252576799,1.300363573,0.676818457,1.106534036,0.006010158,-0.618550837,-0.822544742,-0.520877218,0.031409571,-1.070832787,-0.240699481,-0.488122333,0.153435692,1.588368997,0.18882398,0.409031294,-0.099549901,1.091891154,0.494746603,0.115716443,0.112850771,0.500670824,-0.568653518,-0.523661449,-0.533807778,0.175552007,-0.219593298,-0.267494996,-0.14737771,0.098240656,-0.390955183,1.904896557,-0.241250989,-1.124712452,-0.543647023,1.237911521,-0.11387447,-0.400649512,0
raise_arms_bend_elbows,1502202107b.xlsx,right,-0.252576799,-1.200263792,-0.388417109,0.394858099,-0.381629707,0.216379047,0.359520859,0.296903385,-0.121887819,0.107768576,0.050170083,0.224026704,-0.311847417,-0.742261871,-0.374837333,0.379917507,-0.390119892,-0.516262074,-0.345285335,-0.402091612,-0.44964993,-0.074137675,1.717718047,-0.573982567,-0.458865198,-0.28826182,0.991683816,-0.267494996,-0.233757863,-0.090028556,-0.390955183,1.904896557,-0.241250989,-1.023293863,-1.375751613,1.287959392,-0.11387447,-0.400649512,0
raise_arms_bend_elbows,1901202101a.xlsx,left,2.475252628,1.278695815,0.109583845,-6.07517662,2.44317733,0.275573069,0.102649276,-1.664900083,-0.85949558,-4.175184591,-0.90461028,-0.829148971,0.55002915,-0.209302106,2.310619752,-2.102243253,1.564855743,1.425993566,1.22910285,-0.793428596,-0.408798556,-0.992273948,-0.210400143,0.288983644,0.254418634,-0.703318648,-0.653906816,-0.900582437,-0.362957056,-1.843546362,-0.379904527,0.773051883,-1.442077346,-1.593186414,-2.140292332,-2.680964367,1.61350948,-2.367474392,1
raise_arms_bend_elbows,1901202101a.xlsx,right,-0.798142684,-0.701993377,-0.270812491,0.703918438,-0.16500199,-0.236833636,-0.688036609,-1.57355225,-0.648982042,0.252755252,0.669388351,0.089411623,-0.014649797,0.457409395,-0.107129149,0.248749065,-0.183440299,-0.10211992,-0.299254819,1.851017469,1.999385521,1.861702159,1.255677593,1.215997797,1.705724656,1.956306699,2.045696893,-0.900582437,0.490474475,0.317242081,0.803365739,-1.458573876,1.967857963,0.47009828,-0.233334122,-1.364340931,-0.643506881,1.566175367,1
raise_arms_bend_elbows,1901202101a2.xlsx,left,-0.252576799,0.609120889,2.181421185,0.703329196,0.073604115,1.57708891,2.370721916,-2.017241726,-1.621735025,0.318233106,-0.958487409,0.34207537,-0.476122989,0.640423012,0.411918995,0.120394485,0.079075233,0.281577724,0.087324545,2.934035904,0.805869277,2.802597108,0.499057623,1.685293731,3.426227808,3.045832714,0.589009654,-1.688711701,1.375297526,1.013005064,-0.872933805,1.14498951,1.456367667,-1.175403925,0.03970185,0.181704152,-0.579020699,-0.400649512,1
raise_arms_bend_elbows,1901202101a2.xlsx,right,-0.252576799,2.366886375,2.010172158,0.623942552,-0.414601819,1.635028634,0.881746364,-2.104239662,-1.795914681,0.191954388,-0.920803852,0.359524785,-0.477599527,0.03639574,0.111793415,0.046567065,0.14192997,-0.253083309,-0.067538261,3.000018089,0.228320429,2.096567706,-0.143887926,3.901894661,0.160086212,2.70675605,0.617361895,-1.688711701,1.398863682,1.08915042,-0.872933805,1.14498951,1.456367667,-1.32507646,0.316900847,0.270976825,-0.579020699,-0.400649512,1
raise_arms_bend_elbows,2001202101a.xlsx,left,-0.252576799,-0.564623096,-0.023123115,0.306585328,0.236547486,1.773014616,-0.099376444,0.97548729,2.314653026,-1.169049567,-0.454112259,-0.125492722,-0.279642846,-0.034691299,-0.543572065,0.06391265,-0.137845252,-0.38066989,-0.362200545,-0.379161017,0.694149319,0.54589926,0.47833219,-0.600740545,-0.57143633,0.276651017,0.984378089,-0.183514009,-0.372739543,0.011113643,3.063763005,1.788772647,-0.294482363,-1.982966256,-1.154414355,1.964264652,-0.085331406,-0.400649512,0
raise_arms_bend_elbows,2001202101a.xlsx,right,-0.252576799,0.195536437,-0.177198728,0.596050925,-0.595360356,1.966826942,-0.872879462,-0.694873091,-0.007725226,-0.73408954,-0.45786577,0.013255205,-0.356168637,1.440748679,-0.429820668,0.262542518,-0.355561584,0.727354189,-0.362138254,0.418492007,1.573374811,1.130717647,0.80632054,0.378977155,1.627279293,0.459926305,0.642619455,-0.183514009,-0.223110889,0.153795765,3.063763005,1.788772647,-0.294482363,-1.756448989,-0.688539282,2.047469768,-0.085331406,-0.400649512,0
raise_arms_bend_elbows,2112202002a.xlsx,left,0.292989087,0.866320633,0.77314128,0.453390774,-0.59595979,0.008942471,-0.338458221,0.085933389,-1.025318631,1.509111566,0.095225769,0.522969802,-0.33937191,-0.159645469,-0.231869719,0.381898172,-0.364203189,-0.111319062,-0.292207643,-0.429122335,-0.823586542,-0.84852067,-1.114322105,-0.525080673,-0.520374146,-0.701555101,-0.994491723,0.029668497,-0.449035108,0.008176057,0.103756711,-0.069181018,-0.412751134,0.003741202,1.169836777,0.531946482,-0.015559472,-0.400649512,0
raise_arms_bend_elbows,2112202002a.xlsx,right,0.292989087,1.02302341,0.1485685,0.751277824,-0.605646783,-0.133534653,0.486179292,0.831940695,0.95394314,0.539220861,-0.406571076,0.299938187,-0.324551737,-0.440151626,-0.361181071,0.311857803,-0.340224618,-0.647357403,-0.378444874,-0.579570786,-0.689598783,-0.666624856,-0.92945604,-0.571608519,-0.607379871,-0.660968583,-0.892327848,0.029668497,-0.475118179,0.192965304,0.103756711,-0.069181018,-0.412751134,0.154522194,1.242648234,0.866964484,-0.015559472,-0.400649512,0
raise_arms_bend_elbows,2112202003b.xlsx,left,-0.252576799,0.398221596,-0.247609353,0.207875663,-0.568758859,-1.080461614,-1.158084682,0.436100084,0.394063798,-0.257036607,-0.981193969,0.164466452,-0.430288845,0.378526121,-0.333105227,0.30794989,-0.377863017,-0.004394068,-0.270570483,-0.494173431,-0.473974513,-0.33009518,-0.053517205,-0.546414676,-0.623344443,-0.464843065,-0.441734,1.534866189,-0.726956058,-0.580851177,-1.07160536,-0.370293391,-0.276365948,1.926372376,0.801701435,-0.180272674,-0.095230179,1.172810391,0
raise_arms_bend_elbows,2112202003b.xlsx,right,-0.252576799,0.560189033,0.29491278,0.2648656,-0.769789495,-0.964582424,-0.856139237,1.149483163,0.25124547,-0.369284356,-0.466042301,0.070561235,-0.252126723,0.071039536,-0.558564352,0.333872131,-0.343856217,-0.409520542,-0.443506302,-0.704732525,-0.698073493,-0.604164136,-0.562470439,-0.552974699,-0.650185213,-0.71424639,-0.882037567,1.534866189,-0.734109833,-0.535986671,-1.07160536,-0.370293391,-0.276365948,1.849320788,0.771330508,-0.090971491,-0.095230179,1.172810391,0
raise_arms_bend_elbows,2112202003b2.xlsx,left,-0.252576799,-0.194380085,-0.5030607,0.193833926,-0.687793702,-0.945347003,-1.121162434,0.540497607,-0.086881419,-0.551686948,-1.112182728,0.074844984,-0.44287401,0.476582276,-0.566369694,0.300612064,-0.379192178,0.000826334,-0.443481676,-0.547672769,-0.662831996,-0.292545397,-0.418048842,-0.548531566,-0.629446835,-0.50512184,-0.615237977,1.476725506,-0.70249684,-0.542389316,-1.070414197,-0.347828266,-0.253710245,2.074547412,0.697738517,-0.18839106,-0.107339358,1.172810391,0
raise_arms_bend_elbows,2112202003b2.xlsx,right,-0.252576799,-0.516375293,-0.631299328,0.306156072,-0.618806073,-0.984761995,-1.014434292,0.610095957,0.059454233,-0.060603047,-1.019862983,0.212377514,-0.449178594,0.03426369,-0.503701953,0.321231276,-0.334973367,-0.375614772,-0.438449644,-0.547676478,-0.68609321,-0.481519418,-0.601119164,-0.566056535,-0.585284044,-0.605063882,-0.898469096,1.476725506,-0.724450925,-0.458254861,-1.070414197,-0.347828266,-0.253710245,2.091473682,0.960696357,-0.051641823,-0.107339358,1.172810391,0
raise_arms_bend_elbows,2112202005a.xlsx,left,-0.252576799,0.946931395,-0.528722185,-0.107894514,-0.83177595,1.122333836,0.476439137,1.079884814,-0.653514385,-0.565717917,-1.008541114,0.19779421,-0.478188281,-0.860674126,-0.472030106,0.35002915,-0.3595626,-0.748566386,-0.452910814,-0.759314468,-0.906267324,-0.847837102,-1.058584752,-0.531504477,-0.642591671,-0.789650228,-1.007783088,-0.157673705,-0.507287824,-0.346937095,-0.269318521,1.75561608,-0.309681383,-1.889650128,-1.615441255,1.382984865,-0.076874202,-0.400649512,0
raise_arms_bend_elbows,2112202005a.xlsx,right,-0.252576799,-0.758565174,-0.659677605,0.105486651,-0.714371927,-0.248113692,0.645051086,0.905888941,-0.621888574,0.037613733,-0.760912715,0.287871112,-0.453942428,-0.994091424,-0.599871063,0.371680977,-0.361874552,-0.788149145,-0.519049001,-0.661353664,-0.794632208,-0.838339719,-1.13818591,-0.531264386,-0.646340403,-0.756898467,-0.989629151,-0.157673705,-0.456364196,-0.15107133,-0.269318521,1.75561608,-0.309681383,-1.60720857,-1.843427169,1.719852215,-0.076874202,-0.400649512,0
raise_arms_bend_elbows,2112202005b.xlsx,left,-0.252576799,2.063059952,-0.576288227,-1.233954907,0.1105926,2.194717303,0.082378892,-0.259883408,0.794742592,1.258308002,0.154247302,0.762334284,-0.401272809,-0.103708099,0.065222837,0.352539863,-0.337704514,0.721733444,0.175851975,-0.473752806,-0.628831442,-0.898403309,-0.555321865,-0.434955914,-0.544890496,-0.634563025,-0.578965054,0.701516394,-0.571068783,-0.969033978,-0.581448798,-0.873279026,-0.093085851,0.399099984,-0.61282529,-1.403020711,-0.185443561,0.779445415,1
raise_arms_bend_elbows,2112202005b.xlsx,right,-0.252576799,0.502234065,-0.125754442,-0.154018162,-0.494565897,-0.170378411,-0.843272924,0.07070875,-0.389593004,1.089936379,0.177505761,0.525742881,-0.365034854,-1.466769671,-0.571664021,0.276733582,-0.365213638,-0.829893836,-0.478475308,-0.458210499,-0.672003948,-0.848557882,-0.72521097,-0.573381349,-0.614799313,-0.650586338,-0.692430906,0.701516394,-0.587514074,-0.731226835,-0.581448798,-0.873279026,-0.093085851,0.486195665,-0.340519874,-1.039375467,-0.185443561,0.779445415,1
raise_arms_bend_elbows,2112202005b2.xlsx,left,0.292989087,1.296455549,-0.193676537,-1.292657951,0.474556149,2.132857499,0.387433594,-0.538276805,-0.623537732,0.342787301,-0.224942363,0.597508444,-0.30931951,-0.007949764,-0.475722101,0.343342815,-0.36918077,0.614176,-0.198764842,-0.380756533,-0.609266448,-0.93994599,-0.73425129,-0.412716207,-0.588088851,-0.486090751,-0.642688852,0.139489788,-0.500543062,-1.012047789,0.063915377,-1.944139506,0.244125959,0.534758698,-0.618224051,-1.770402333,-0.314944499,0.779445415,1
raise_arms_bend_elbows,2112202005b2.xlsx,right,0.292989087,0.106185403,-0.070255858,0.035291724,-0.576350888,0.880516826,1.11846644,0.055484111,-0.819081517,-0.307898869,-0.336480399,0.192489699,-0.278477383,-0.678031777,-0.554478895,0.305224684,-0.323603144,-0.285134374,-0.423717631,-0.430686793,-0.669491486,-0.617232978,-0.118736563,-0.555860769,-0.609799754,-0.423402028,-0.443582922,0.139489788,-0.382436679,-0.544509171,0.063915377,0.380647101,-1.887245371,0.939172033,-0.169007151,-1.346903338,6.704746386,-2.760839368,1
raise_arms_bend_elbows,902202101a.xlsx,left,0.292989087,-0.629550755,-0.714328855,0.011581936,-0.562042365,-1.188497378,-1.111738913,0.329527611,-1.135533446,0.833871202,-0.883928246,0.461755606,-0.463499593,-1.148110416,-0.531402605,0.366405327,-0.383256617,-0.727646321,-0.50282082,-0.525925343,-0.821770957,-0.769955985,-1.079276146,-0.501836356,-0.643141855,-0.765400173,-0.917477703,1.43796505,-0.70970221,-0.580308633,-0.871512581,-0.333826324,-0.23958952,-0.089263776,1.389991098,-0.284433944,-0.114739412,1.172810391,0
raise_arms_bend_elbows,902202101a.xlsx,right,0.292989087,-0.491773853,-0.714619358,-1.054715115,-0.15542824,-1.058370798,-1.233208681,0.116382667,0.300749408,0.060414057,-0.553950876,0.424367945,-0.315867625,-0.847529026,-0.618207117,0.346375803,-0.393919818,-0.547077601,-0.481287063,-0.543396916,-0.701352692,-0.77785199,-1.212850695,-0.525948684,-0.619895094,-0.750496178,-0.990365825,1.43796505,-0.737871629,-0.691780853,-0.871512581,-0.333826324,-0.23958952,0.169075382,0.554875914,-0.569639368,-0.114739412,1.172810391,0
raise_arms_bend_elbows,902202103b.xlsx,left,0.292989087,0.38616524,-0.147862166,1.121978889,-0.720975093,-0.681907128,-0.834996715,2.126035,0.220632379,-0.393838551,0.409534745,-0.135616329,-0.239533881,-0.07891774,-0.640374592,0.363894655,-0.374195173,-0.396419289,-0.531611742,-0.817500607,-0.842920336,-0.944589123,-1.010673822,-0.54131587,-0.652791599,-0.834923826,-0.972498901,0.527094344,-0.358609243,-0.177580032,-0.308007924,-0.347196368,-0.210550454,0.371138009,1.862585287,0.11741813,-0.129614267,0.386080439,0
raise_arms_bend_elbows,902202103b.xlsx,right,0.838554972,0.84620901,0.293818143,-0.062358775,5.327920988,2.091361244,1.093642276,1.031552627,1.530929987,-0.314719478,0.914084962,0.329700924,-0.230934673,-0.939022207,0.066053659,0.230580022,-0.114706529,-0.523404639,-0.207707759,-0.793903886,-0.566960072,-1.01219954,-0.251392787,-0.511261843,-0.629794032,-0.794113183,-0.712623668,0.527094344,-0.504271277,-0.463655446,-0.308007924,-0.347196368,-0.210550454,0.115734663,1.442167694,-0.238983716,-0.129614267,0.386080439,0
raise_arms_bend_elbows,902202104a.xlsx,left,-2.980406226,-1.70970394,0.089380553,-0.084124599,-0.735512591,-0.913412497,-0.931058708,-2.12163925,-2.247133432,-0.025525625,-1.480995306,0.298091168,-0.532852619,0.47721453,-0.146892389,0.307068798,-0.304662245,-0.182807504,-0.132559123,3.145819218,-0.52427622,2.120374745,-1.234294114,3.787902517,-0.546731178,2.743305191,-0.264979517,-2.761084306,4.850390159,4.302959814,0.670216431,2.999939583,5.825211536,1.356659508,0.618598994,-0.409284381,-0.862548469,-1.187379464,1
raise_arms_bend_elbows,902202104a.xlsx,right,-2.980406226,-1.470853375,-0.870895336,-0.498160404,-0.929911801,-0.743168501,-1.189056739,-1.695349361,-1.061200867,-0.418392746,-0.968569571,0.245559387,-0.443397633,0.326082229,-0.626374019,0.294944584,-0.327168371,-0.055162255,-0.49192708,1.378125099,0.943314408,1.844312716,1.206283148,1.56133485,2.225047475,1.503638803,-0.281831824,-2.761084306,3.946847814,3.791561315,3.428668135,-0.468319558,1.05564597,0.201974472,-0.442242279,-0.381852983,-0.514005942,-2.367474392,1
raise_arms_bend_elbows,902202104a2.xlsx,left,0.292989087,-0.79448904,0.945539275,0.615173953,0.373074693,-1.576245079,-0.637221908,-1.57355225,-0.555656928,0.379618593,0.012260219,0.173978588,-0.133245017,-0.068966958,-0.387335015,0.348877474,-0.385201867,-0.394278825,-0.34070987,1.794831684,1.865272362,1.757131879,1.937427626,1.463130414,1.730361467,1.755162234,1.933889272,-0.002631883,0.237421931,0.223783431,-0.454102993,0.22361531,-0.146977163,1.197214433,0.088785175,-0.771860816,-0.160653381,-0.007284537,1
raise_arms_bend_elbows,902202104a2.xlsx,right,0.838554972,-0.879883247,-0.433544224,0.517741818,0.582807426,1.405749216,3.598997139,0.165439837,-0.048977572,-1.340539183,-0.041694488,-0.425708106,0.144576488,0.376610315,-0.201627452,-0.015141587,-0.156033399,-0.091089201,-0.246109408,-0.348048039,-0.523893051,0.133121501,0.683707837,-0.558719141,-0.558857947,-0.043963032,0.232344201,-0.002631883,-0.032964005,-0.012470996,-0.454102993,0.22361531,-0.146977163,0.555604553,-0.249053193,-0.857142592,-0.160653381,-0.007284537,1
raise_arms_bend_elbows,902202104b.xlsx,left,0.292989087,0.588409385,2.631926643,0.59515336,-0.442211481,-0.43410625,0.317801885,-1.497429055,-1.164839429,1.165352835,0.855176166,0.154974185,0.415060323,-0.385873976,-0.523090284,0.300152202,-0.35214352,-0.356270242,-0.256824138,1.264352299,1.331815908,1.608593304,1.205323012,0.077260721,1.06435084,1.571936737,1.840912934,-0.125373326,0.114298969,0.355474675,-0.277646603,-0.2417409,-0.069683629,-0.637487253,-0.537301405,1.453417793,-0.195803636,-0.007284537,0
raise_arms_bend_elbows,902202104b.xlsx,right,0.292989087,-0.959402585,-0.38859564,0.164023032,0.335188806,-0.372724698,0.286723115,-0.081537639,0.983930461,0.367341496,0.358515325,0.213293274,-0.020014893,-0.546609022,-0.514025135,0.299622199,-0.31616449,-0.485546416,-0.451549148,0.049919427,1.165785322,0.408525903,1.257801109,-0.052532161,0.658024828,0.288747588,1.47462746,-0.125373326,-0.128417919,-0.012406178,-0.277646603,-0.2417409,-0.069683629,-1.145117468,-0.850414922,1.095552097,-0.195803636,-0.007284537,0
raise_arms_bend_elbows,902202106a.xlsx,left,0.292989087,-0.716837274,-0.707676583,0.060925371,-0.643109318,-0.467163307,0.064754679,0.009810195,-0.110573211,-0.246513381,-0.822562346,0.213096293,-0.41210481,-0.805295293,-0.52929712,0.257021581,-0.319268382,-0.855058169,-0.438465396,-0.303632446,-0.158265062,-0.047573111,1.144046526,-0.569239115,-0.575348014,-0.245624085,0.777546061,0.145949864,-0.343691273,-0.39746664,-0.212731686,0.115739219,-0.234889273,-1.079901022,-1.843684814,1.066307458,-0.117178066,-0.007284537,0
raise_arms_bend_elbows,902202106a.xlsx,right,0.292989087,-0.570437879,-0.580154184,0.127890467,0.180068339,-0.215055793,0.184562565,1.014636361,0.176682629,-0.369284356,-0.805253439,0.166496606,-0.382538536,-0.938442021,-0.519937179,0.248675183,-0.331455056,-0.694809602,-0.428877194,-0.674944284,-0.76458618,-0.7362783,0.508014542,-0.49783048,-0.630343642,-0.610873244,-0.024776389,0.145949864,-0.408017773,-0.295275634,0.060416796,-0.399413747,-0.234889273,-0.811323845,-1.575857106,1.33951982,-0.117178066,-0.007284537,0
